part,severity,damage_type,coverage_percent,cost
front_glass,minor,glass shatter,5.09,15997
back_glass,moderate,tire flat,19.58,6631
back_door,minor,scratch,21.71,1732
front_door,moderate,tire flat,21.15,5912
front_glass,moderate,lamp broken,19.54,23971
back_door,minor,glass shatter,14.88,10674
back_door,moderate,tire flat,18.93,4915
front_door,minor,lamp broken,10.84,7909
back_light,moderate,dent,14.52,2181
back_door,minor,glass shatter,8.75,9060
front_glass,moderate,crack,18.62,13581
back_glass,moderate,dent,23.11,10315
back_glass,minor,scratch,19.66,2597
back_light,moderate,crack,9.68,3054
back_bumper,severe,scratch,19.55,3519
front_door,minor,tire flat,22.01,3108
front_light,moderate,glass shatter,22.33,8571
back_light,minor,glass shatter,2.57,3313
hood,minor,glass shatter,3.84,12595
front_light,minor,tire flat,5.07,1306
front_door,moderate,glass shatter,7.18,18040
back_light,moderate,lamp broken,14.61,4609
front_light,moderate,dent,3.0,2847
hood,minor,crack,14.52,6436
front_light,minor,glass shatter,23.35,5102
front_door,minor,scratch,24.31,1949
front_bumper,minor,tire flat,4.8,2113
back_bumper,severe,dent,12.3,7153
front_bumper,minor,scratch,22.57,1480
back_glass,minor,tire flat,13.7,4634
front_bumper,moderate,glass shatter,15.11,11262
front_glass,minor,lamp broken,24.49,14393
back_glass,moderate,dent,16.18,9016
back_door,minor,lamp broken,1.29,6056
front_bumper,minor,tire flat,3.9,2209
front_door,minor,crack,9.78,4416
front_light,moderate,tire flat,14.13,2156
back_bumper,minor,crack,3.31,3172
back_door,moderate,dent,13.22,5915
back_bumper,minor,lamp broken,4.2,4311
back_bumper,minor,crack,9.97,3554
hood,minor,lamp broken,8.86,7825
back_light,minor,scratch,1.08,673
back_bumper,minor,dent,11.59,2724
front_glass,severe,scratch,11.76,8718
front_bumper,minor,crack,5.01,3097
front_glass,minor,glass shatter,9.6,18952
front_door,moderate,crack,18.05,8251
back_bumper,minor,scratch,24.62,1238
front_bumper,minor,crack,6.64,3299
back_bumper,moderate,lamp broken,12.48,7117
back_light,severe,glass shatter,19.84,9418
front_bumper,moderate,glass shatter,14.08,11601
back_door,minor,glass shatter,1.39,8528
back_bumper,severe,dent,7.09,6864
back_door,minor,glass shatter,13.32,8961
back_glass,minor,scratch,4.21,2498
front_light,moderate,glass shatter,14.16,7564
front_light,moderate,scratch,11.71,1230
back_door,minor,glass shatter,23.85,9457
back_glass,minor,glass shatter,18.55,15498
back_door,minor,glass shatter,15.67,10804
front_glass,severe,tire flat,11.77,14177
back_light,severe,tire flat,2.46,3184
back_glass,moderate,scratch,8.27,3923
front_door,severe,lamp broken,15.14,18560
front_glass,severe,lamp broken,10.32,32812
back_bumper,moderate,scratch,1.41,2080
front_light,moderate,crack,3.23,3850
front_bumper,minor,tire flat,13.84,2357
front_glass,minor,tire flat,15.34,6097
front_bumper,moderate,crack,21.98,6960
back_glass,severe,crack,12.2,19063
back_light,minor,tire flat,2.72,1040
back_light,minor,dent,8.86,1334
hood,minor,glass shatter,3.59,12956
back_door,severe,lamp broken,14.82,17029
back_door,minor,crack,13.3,4460
front_light,minor,tire flat,24.14,1507
front_light,moderate,dent,7.23,2833
back_door,minor,scratch,1.66,1520
back_door,minor,crack,4.88,4743
front_light,moderate,glass shatter,22.5,8553
back_light,minor,crack,5.88,1948
front_glass,minor,tire flat,2.61,4753
front_door,minor,lamp broken,1.67,7323
front_glass,minor,glass shatter,4.36,17418
front_door,severe,glass shatter,24.63,31378
front_glass,minor,lamp broken,11.19,12974
back_light,minor,lamp broken,16.94,2932
front_light,moderate,tire flat,22.77,2630
back_light,severe,tire flat,3.19,2832
back_bumper,moderate,scratch,11.02,1796
front_light,moderate,dent,11.71,2898
back_bumper,moderate,tire flat,6.16,3447
back_door,minor,dent,12.95,3896
front_bumper,minor,glass shatter,2.16,7889
front_door,minor,crack,2.16,5110
front_bumper,moderate,lamp broken,9.2,7741
front_glass,minor,glass shatter,22.2,17651
front_light,moderate,scratch,19.54,1301
back_light,minor,glass shatter,21.43,3978
front_bumper,moderate,tire flat,18.11,3504
front_glass,minor,tire flat,11.39,5266
back_light,moderate,dent,5.42,2087
back_glass,minor,crack,14.19,6127
front_door,moderate,scratch,21.15,3302
front_glass,minor,tire flat,10.04,5471
front_bumper,minor,scratch,15.83,1192
back_door,moderate,lamp broken,15.83,12260
hood,minor,dent,19.21,4800
back_glass,minor,dent,24.62,6199
front_bumper,moderate,scratch,7.68,1902
back_door,moderate,lamp broken,22.55,11151
back_light,moderate,tire flat,1.68,1609
front_bumper,minor,glass shatter,21.8,7778
back_light,moderate,dent,18.34,2396
front_bumper,severe,scratch,24.33,3694
front_door,severe,tire flat,6.8,9087
back_light,moderate,crack,21.12,2740
front_door,minor,glass shatter,21.52,10772
back_bumper,severe,crack,12.05,7576
front_bumper,moderate,lamp broken,17.4,9890
front_glass,minor,scratch,3.06,2843
back_glass,severe,glass shatter,10.68,36852
front_light,minor,lamp broken,7.95,2847
back_glass,minor,dent,9.2,5271
back_glass,moderate,dent,6.55,8481
front_door,minor,crack,18.69,4831
front_bumper,moderate,crack,6.02,6140
hood,severe,glass shatter,24.79,39047
back_door,moderate,dent,2.55,6456
front_bumper,minor,glass shatter,11.8,7242
back_door,minor,scratch,1.93,1576
front_bumper,severe,scratch,8.78,3239
front_glass,minor,scratch,17.03,3472
back_bumper,moderate,dent,6.64,4323
back_door,minor,lamp broken,5.92,6718
front_glass,minor,dent,18.91,7544
hood,minor,tire flat,22.34,3684
hood,moderate,scratch,20.18,3371
front_light,moderate,lamp broken,1.06,5354
hood,minor,tire flat,23.24,4415
back_light,minor,dent,22.76,1381
hood,minor,lamp broken,22.57,9374
hood,moderate,crack,16.02,9696
back_bumper,severe,scratch,21.65,3091
front_glass,moderate,lamp broken,13.15,19068
back_light,minor,crack,22.37,1758
back_light,minor,tire flat,5.82,990
back_light,moderate,lamp broken,21.01,4992
back_glass,minor,dent,14.58,5827
back_light,severe,crack,15.64,4620
back_glass,moderate,crack,7.89,9520
front_light,moderate,glass shatter,9.61,6951
back_bumper,minor,dent,3.57,2619
back_glass,minor,scratch,17.62,2402
front_light,moderate,scratch,16.42,1259
front_light,minor,scratch,19.25,840
front_door,minor,crack,18.25,5313
front_bumper,minor,tire flat,12.87,2415
hood,moderate,scratch,3.39,3784
back_door,minor,lamp broken,8.91,7414
front_light,moderate,scratch,21.36,1285
back_door,minor,glass shatter,17.9,8971
front_light,moderate,glass shatter,8.0,7850
hood,moderate,lamp broken,11.31,13429
front_light,moderate,dent,2.72,2979
hood,minor,scratch,24.31,2097
back_glass,minor,scratch,5.57,2474
front_light,severe,scratch,20.12,2405
front_door,moderate,crack,20.01,8272
back_door,moderate,lamp broken,20.05,12558
back_light,minor,glass shatter,12.99,3534
hood,moderate,lamp broken,22.45,16536
front_light,minor,scratch,12.91,760
front_glass,minor,tire flat,16.5,4936
front_light,moderate,scratch,10.57,1320
front_light,minor,glass shatter,7.43,4541
front_bumper,minor,dent,24.46,3251
front_light,moderate,crack,19.0,3854
front_glass,moderate,tire flat,3.48,7735
back_glass,minor,crack,19.28,6173
back_bumper,moderate,scratch,5.63,2124
front_glass,severe,scratch,20.78,8045
front_bumper,minor,scratch,7.39,1315
back_glass,minor,tire flat,2.45,3976
hood,minor,lamp broken,10.71,9280
back_glass,minor,dent,12.12,4883
back_bumper,minor,glass shatter,24.69,7461
back_bumper,minor,crack,21.27,3154
back_bumper,minor,scratch,18.87,1183
hood,severe,lamp broken,23.8,24859
front_bumper,minor,scratch,5.01,1132
hood,minor,lamp broken,18.29,9875
front_door,minor,glass shatter,6.81,10284
back_door,minor,scratch,15.67,1744
front_light,minor,crack,11.79,2212
front_door,minor,scratch,6.88,1572
back_light,minor,crack,12.28,1697
back_bumper,minor,tire flat,6.47,2226
hood,minor,scratch,7.45,2261
back_bumper,minor,lamp broken,5.59,4111
hood,moderate,crack,24.67,11878
back_door,minor,scratch,11.98,1522
front_bumper,moderate,tire flat,22.04,4315
front_bumper,minor,tire flat,6.67,2267
back_glass,minor,tire flat,14.57,3732
back_light,moderate,crack,21.01,2958
back_bumper,minor,glass shatter,4.68,6169
back_door,minor,dent,23.14,3673
back_bumper,moderate,glass shatter,23.18,13045
front_light,minor,dent,20.03,1828
back_door,minor,tire flat,12.17,3315
hood,minor,crack,20.06,5780
front_door,minor,dent,21.87,4279
front_bumper,minor,crack,6.33,3416
front_door,minor,glass shatter,7.46,9881
back_bumper,minor,glass shatter,4.08,5806
back_light,minor,crack,10.33,1694
back_door,moderate,lamp broken,17.07,10331
back_bumper,minor,lamp broken,17.6,4668
front_glass,minor,lamp broken,11.31,12707
back_light,moderate,tire flat,23.95,1899
hood,minor,crack,14.7,6164
hood,severe,tire flat,2.01,9767
back_light,minor,lamp broken,3.95,2326
front_light,minor,glass shatter,5.95,4206
front_glass,severe,tire flat,15.32,13844
back_light,minor,dent,16.36,1632
front_glass,minor,crack,18.58,9697
back_bumper,minor,dent,4.32,2367
hood,minor,crack,12.81,5697
front_glass,moderate,lamp broken,4.68,22401
front_glass,severe,dent,5.14,18893
front_door,moderate,tire flat,12.62,5101
front_glass,severe,glass shatter,12.59,48862
front_door,severe,tire flat,8.65,7384
front_light,moderate,lamp broken,14.68,4835
hood,minor,lamp broken,12.02,9593
back_door,minor,dent,22.23,4206
front_bumper,minor,scratch,17.4,1370
back_glass,minor,crack,4.04,5791
back_bumper,minor,crack,23.79,3641
back_light,moderate,dent,9.24,2706
back_bumper,moderate,tire flat,22.93,3419
hood,minor,lamp broken,23.35,8212
back_door,minor,tire flat,3.87,2909
back_glass,minor,dent,8.06,5549
back_door,moderate,dent,11.77,6917
front_glass,minor,scratch,5.94,2748
front_bumper,minor,lamp broken,4.33,5128
back_light,moderate,glass shatter,22.11,6126
front_bumper,minor,crack,21.56,3622
front_door,severe,tire flat,5.52,8149
front_light,minor,lamp broken,3.87,3171
back_light,moderate,lamp broken,4.24,4344
front_glass,moderate,tire flat,11.46,10034
back_door,minor,dent,6.44,3874
back_glass,minor,lamp broken,12.13,8588
back_glass,minor,scratch,10.75,2362
front_glass,minor,glass shatter,18.67,17487
back_light,minor,tire flat,19.6,1286
front_glass,moderate,tire flat,5.26,7992
back_glass,minor,lamp broken,14.66,10076
back_door,minor,dent,8.29,4050
front_door,minor,tire flat,17.64,3054
back_glass,severe,crack,9.17,17130
front_glass,moderate,scratch,22.57,5836
front_bumper,minor,tire flat,12.44,2186
front_glass,moderate,tire flat,2.8,7671
front_glass,moderate,lamp broken,9.04,19116
front_door,minor,scratch,21.11,1783
back_light,moderate,lamp broken,15.88,4876
hood,minor,scratch,20.5,2104
front_glass,minor,scratch,22.94,3054
front_door,minor,crack,10.16,5324
hood,minor,lamp broken,15.9,9339
hood,severe,crack,24.4,17838
back_bumper,moderate,dent,11.48,4119
front_light,minor,glass shatter,14.21,4804
back_light,minor,scratch,13.24,676
front_light,minor,tire flat,15.29,1549
front_door,minor,dent,20.62,4200
back_door,severe,scratch,14.01,4592
back_light,minor,glass shatter,10.92,4000
front_light,moderate,scratch,15.22,1196
back_light,minor,lamp broken,23.21,2791
hood,moderate,scratch,11.21,3287
back_bumper,moderate,lamp broken,12.63,7525
back_light,minor,tire flat,2.5,1074
front_door,moderate,tire flat,15.53,4771
back_light,minor,tire flat,9.07,998
back_bumper,moderate,lamp broken,12.5,8735
back_glass,severe,dent,20.61,15113
front_light,moderate,dent,19.36,2757
back_glass,minor,dent,5.3,5650
front_glass,minor,crack,18.4,9740
front_light,minor,crack,14.3,2133
back_glass,moderate,lamp broken,5.98,15497
back_bumper,minor,crack,23.57,3704
front_bumper,moderate,scratch,18.47,2171
front_glass,minor,crack,17.91,7979
back_bumper,minor,dent,4.72,2312
front_bumper,moderate,glass shatter,3.66,11322
front_glass,moderate,tire flat,21.97,10001
back_glass,moderate,dent,15.98,7917
back_door,moderate,dent,2.51,6043
back_bumper,moderate,lamp broken,4.04,8095
front_light,moderate,dent,24.65,2984
front_glass,minor,scratch,8.25,3382
front_glass,moderate,lamp broken,10.36,22208
front_door,severe,dent,9.63,11307
front_door,moderate,crack,23.54,8094
back_glass,minor,scratch,1.65,2289
front_glass,minor,scratch,24.32,3082
back_glass,minor,crack,5.01,6208
back_glass,severe,tire flat,12.55,12318
back_glass,minor,tire flat,8.26,3575
back_bumper,minor,glass shatter,9.49,6808
front_light,minor,crack,20.51,2395
front_glass,moderate,crack,14.47,12852
front_bumper,minor,dent,2.04,3106
back_door,moderate,dent,7.8,6037
hood,minor,glass shatter,10.7,11756
front_bumper,moderate,lamp broken,14.71,9401
back_door,minor,scratch,12.66,1810
back_glass,minor,lamp broken,8.74,10003
back_glass,moderate,dent,8.16,7612
back_light,moderate,lamp broken,3.41,4065
back_door,severe,glass shatter,18.49,27836
back_door,minor,scratch,18.18,1627
back_bumper,minor,tire flat,18.54,1924
back_glass,moderate,lamp broken,7.62,13802
back_door,minor,tire flat,15.77,2664
front_bumper,minor,scratch,18.62,1196
back_bumper,minor,scratch,21.85,1087
back_bumper,minor,crack,20.92,3658
hood,minor,glass shatter,9.7,12153
front_light,minor,glass shatter,9.13,4704
front_glass,moderate,lamp broken,21.59,19972
front_glass,minor,tire flat,10.21,5491
back_glass,moderate,tire flat,24.34,7110
front_light,minor,dent,16.87,1811
hood,moderate,crack,17.28,9813
back_bumper,moderate,dent,6.22,4674
back_glass,minor,dent,17.18,5742
back_glass,minor,lamp broken,4.45,10116
back_glass,minor,tire flat,5.52,4369
front_glass,minor,scratch,17.74,3436
front_door,minor,crack,3.57,4916
front_light,moderate,crack,23.16,4186
back_door,minor,glass shatter,19.28,10195
back_bumper,severe,glass shatter,17.31,17158
back_door,moderate,crack,13.74,7181
back_light,moderate,dent,9.3,2166
hood,severe,crack,4.78,14230
hood,minor,scratch,3.12,2212
front_light,moderate,lamp broken,22.82,5163
front_light,minor,scratch,10.9,852
hood,minor,crack,21.02,6321
back_bumper,minor,lamp broken,2.08,4159
front_bumper,minor,lamp broken,2.13,5428
front_bumper,minor,dent,20.87,3302
back_glass,minor,crack,18.84,6151
front_door,minor,scratch,23.25,1879
front_glass,moderate,crack,24.24,14468
back_bumper,minor,scratch,2.13,1118
hood,moderate,scratch,23.81,4122
front_glass,minor,glass shatter,6.67,16663
back_bumper,minor,lamp broken,24.06,5401
hood,minor,dent,11.24,4952
back_light,moderate,tire flat,9.13,1648
front_light,minor,tire flat,7.31,1227
back_bumper,moderate,glass shatter,11.9,12179
back_glass,minor,scratch,24.61,2547
back_glass,minor,crack,10.66,5869
front_door,minor,dent,20.08,4214
back_bumper,moderate,lamp broken,19.43,7174
front_glass,moderate,tire flat,23.71,10059
front_bumper,moderate,lamp broken,23.43,9637
front_light,minor,crack,22.96,2405
front_glass,moderate,dent,9.96,11654
back_glass,severe,dent,3.99,14124
back_light,minor,tire flat,18.59,1154
back_light,moderate,scratch,8.73,1021
front_bumper,moderate,glass shatter,15.06,13114
back_bumper,severe,dent,1.29,7113
back_door,minor,lamp broken,9.98,7058
back_door,minor,dent,16.03,4306
front_door,minor,scratch,3.68,1837
front_door,minor,tire flat,18.66,3462
hood,moderate,lamp broken,15.08,13682
back_glass,minor,crack,22.88,6710
front_bumper,minor,scratch,21.69,1417
hood,minor,lamp broken,21.23,9952
back_light,moderate,tire flat,14.57,2113
hood,minor,crack,21.4,5751
front_bumper,minor,glass shatter,9.68,6765
back_light,minor,glass shatter,8.49,3445
hood,minor,scratch,3.25,2165
front_bumper,severe,glass shatter,7.82,20987
front_glass,moderate,crack,10.7,15114
back_light,minor,dent,3.71,1336
back_light,severe,glass shatter,13.86,9580
front_glass,minor,glass shatter,9.05,17029
back_bumper,minor,glass shatter,22.28,7154
front_glass,moderate,dent,20.53,11494
front_glass,minor,dent,21.47,7314
front_bumper,moderate,glass shatter,13.16,13397
front_bumper,minor,tire flat,3.59,1985
hood,minor,crack,20.41,6251
hood,moderate,crack,24.09,9919
front_light,minor,crack,17.15,2044
hood,minor,lamp broken,16.29,9889
back_bumper,moderate,glass shatter,11.04,10985
back_light,moderate,scratch,4.98,925
back_door,moderate,tire flat,18.0,5357
hood,minor,dent,13.23,5493
back_glass,moderate,scratch,6.92,3811
front_glass,minor,lamp broken,7.52,11946
back_door,moderate,tire flat,4.3,4942
back_bumper,minor,scratch,18.64,1143
back_glass,minor,crack,1.64,6771
hood,minor,scratch,21.63,2046
back_bumper,moderate,scratch,4.43,2001
front_bumper,moderate,tire flat,8.53,3304
back_light,minor,tire flat,14.12,1201
front_light,moderate,dent,12.29,3258
front_door,minor,glass shatter,18.7,12012
hood,moderate,dent,12.58,8663
front_door,moderate,dent,7.59,6182
back_door,minor,tire flat,19.41,2888
front_bumper,minor,tire flat,6.8,2074
front_glass,minor,dent,5.9,7442
hood,moderate,crack,12.68,10258
back_glass,minor,scratch,6.82,2367
front_light,severe,crack,17.7,6594
back_glass,minor,scratch,6.11,2221
back_light,moderate,tire flat,23.32,2246
